FFD,58,300
FFD,58,600
FFD,58,900
FFD,72,1200
FFD,76,1500
FFD,76,1800
FFD,76,2100
FFD,75,2400
FFD,75,2700
FFD,75,3000
FFD,75,3300
FFD,75,3600
FFD,75,3900
FFD,75,4200
FFD,75,4500
FFD,75,4800
FFD,75,5100
FFD,75,5400
FFD,75,5700
FFD,75,6000
FFD,75,6300
FFD,75,6600
FFD,75,6900
FFD,75,7200
FFD,75,7500
FFD,75,7800
FFD,75,8100
FFD,75,8400
FFD,74,8700
FFD,74,9000
FFD,74,9300
FFD,73,9600
FFD,73,9900
FFD,73,10200
FFD,73,10500
FFD,73,10800
FFD,73,11100
FFD,73,11400
FFD,73,11700
FFD,73,12000
FFD,73,12300
FFD,73,12600
FFD,73,12900
FFD,73,13200
FFD,73,13500
FFD,73,13800
FFD,73,14100
FFD,73,14400
FFD,73,14700
FFD,73,15000
FFD,73,15300
FFD,73,15600
FFD,72,15900
FFD,72,16200
FFD,72,16500
FFD,72,16800
FFD,72,17100
FFD,72,17400
FFD,72,17700
FFD,72,18000
FFD,72,18300
FFD,72,18600
FFD,72,18900
FFD,72,19200
FFD,72,19500
FFD,72,19800
FFD,72,20100
FFD,71,20400
FFD,71,20700
FFD,71,21000
FFD,71,21300
FFD,71,21600
FFD,71,21900
FFD,71,22200
FFD,71,22500
FFD,71,22800
FFD,71,23100
FFD,71,23400
FFD,71,23700
FFD,71,24000
FFD,71,24300
FFD,71,24600
FFD,71,24900
FFD,71,25200
FFD,71,25500
FFD,71,25800
FFD,71,26100
FFD,71,26400
FFD,71,26700
FFD,71,27000
FFD,71,27300
FFD,71,27600
FFD,71,27900
FFD,71,28200
FFD,71,28500
FFD,71,28800
FFD,75,29100
FFD,72,29400
FFD,72,29700
FFD,72,30000
FFD,72,30300
FFD,72,30600
FFD,72,30900
FFD,72,31200
FFD,72,31500
FFD,72,31800
FFD,72,32100
FFD,72,32400
FFD,72,32700
FFD,72,33000
FFD,72,33300
FFD,72,33600
FFD,72,33900
FFD,72,34200
FFD,72,34500
FFD,72,34800
FFD,72,35100
FFD,72,35400
FFD,73,35700
FFD,73,36000
FFD,73,36300
FFD,73,36600
FFD,73,36900
FFD,73,37200
FFD,75,37500
FFD,76,37800
FFD,79,38100
FFD,79,38400
FFD,78,38700
FFD,78,39000
FFD,78,39300
FFD,78,39600
FFD,78,39900
FFD,78,40200
FFD,78,40500
FFD,78,40800
FFD,78,41100
FFD,90,41400
FFD,91,41700
FFD,90,42000
FFD,90,42300
FFD,90,42600
FFD,90,42900
FFD,90,43200
FFD,90,43500
FFD,97,43800
FFD,105,44100
FFD,108,44400
FFD,115,44700
FFD,128,45000
FFD,133,45300
FFD,137,45600
FFD,143,45900
FFD,149,46200
FFD,163,46500
FFD,172,46800
FFD,186,47100
FFD,197,47400
FFD,200,47700
FFD,204,48000
FFD,223,48300
FFD,230,48600
FFD,243,48900
FFD,251,49200
FFD,254,49500
FFD,265,49800
FFD,271,50100
FFD,333,50400
FFD,293,50700
FFD,350,51000
